#ID,scale_rad,e_srad,dens,e_sdens,r200_est,r500_est,m200_est,m500_est,HVD200,HVD500,snapnum,redshift,h(z) 
366000086000004,0.2087113133,0.00730878614545,1.29211337664e+15,8.03045271547e+13,0.822549905069,0.505005288265,1.3823296e+14,8.002386e+13,554.402110053,562.163993729,59.0,0.08928783,1.03591653508
394000070000102,0.129927865589,0.00436546606196,4.52907992415e+15,3.02863768806e+14,0.867917774954,0.576897401219,1.5650194e+14,1.1479538e+14,597.7779065,628.372114678,61.0,0.041403063,1.01604906422
200000071000002,0.274825408969,0.00794544704252,1.01066985856e+15,4.84774452951e+13,0.907960814164,0.590967197939,1.7905286e+14,1.2340656e+14,626.394237488,651.512687122,61.0,0.041403063,1.01604906422
392000079000004,0.291418907781,0.00810455698653,1.10661385939e+15,5.03471884628e+13,1.13600156925,0.664590689714,3.640552e+14,1.8268292e+14,779.543927277,758.086516393,59.0,0.08928783,1.03591653508
205000105000054,0.149944336482,0.00486989892909,3.4482683622e+15,2.15426345735e+14,0.922751502714,0.607981575554,1.8850598e+14,1.3478436e+14,631.2952344,667.714925333,61.0,0.041403063,1.01604906422
99000085000004,0.192707610389,0.0050001090957,3.02121013154e+15,1.41878474511e+14,1.08879269417,0.719095025365,3.1969984e+14,2.3156618e+14,755.7456638,774.269274071,59.0,0.08928783,1.03591653508
311001696000002,0.333047327315,0.0131477403237,5.87615521059e+14,3.67545891067e+13,0.820250841758,0.555867633037,1.3206676e+14,1.0284912e+14,600.304941609,619.708529351,61.0,0.041403063,1.01604906422
267001677000198,0.0831035348762,0.00325414692803,1.54043816431e+16,1.32555471313e+15,1.08609748815,0.701720630216,3.1194264e+14,2.1016164e+14,780.717486595,823.953212666,60.0,0.064493395,1.02545436669
103000102000720,0.205980590753,0.00487118326005,3.23204327242e+15,1.36089205417e+14,1.13537290278,0.747990969941,3.7273948e+14,2.6579418e+14,801.459077529,829.528538325,58.0,0.11588337,1.04755586593
76000031000003,0.17555660002,0.00581390421547,2.59107170707e+15,1.58858163884e+14,0.82810677994,0.568429948126,1.3867758e+14,1.116065e+14,599.066056152,625.788820909,60.0,0.064493395,1.02545436669
25005415000004,0.246453488367,0.00693021768556,1.41018076908e+15,6.75661883858e+13,0.912373409115,0.596587234642,1.8898414e+14,1.3232132e+14,637.484414057,666.332774941,59.0,0.08928783,1.03591653508
448000100000004,0.420548340381,0.00970699313356,1.17252485428e+15,4.06311283336e+13,1.61061762767,1.04339361115,1.03511234e+15,7.0636186e+14,1114.87986148,1173.65248806,59.0,0.08928783,1.03591653508
375015327000004,0.176704546311,0.00566458119642,2.1823616638e+15,1.29319827246e+14,0.824673303672,0.533027535855,1.394963e+14,9.414334e+13,546.372602536,566.654335934,59.0,0.08928783,1.03591653508
336000727002605,0.242787970484,0.00913960419537,1.00124832841e+15,6.4456698221e+13,0.87026882545,0.520558912797,1.6025412e+14,8.583144e+13,554.116460526,556.593961349,60.0,0.064493395,1.02545436669
177000068000002,0.232505844223,0.00862268627337,1.11316239393e+15,7.13501076516e+13,0.818897136495,0.531986062711,1.3128932e+14,8.99732e+13,545.428508011,566.947914838,61.0,0.041403063,1.01604906422
